,Date,UserName,Tweet,Hour,Weekday
403,2020-10-25,@VirginiaVargas0,"RT @Edomex: #OctubreRosa | El cáncer de mama se puede detectar oportunamente. Para más información, consulta en: https://t.co/pEbwpGm9Yn o llama al 722 212 64 26, 55 58 78 64 02 o al 55 82 84 12 61. #PrevenirEsSalud https://t.co/eGn8mv4bPE",22:09:00,6
404,2020-10-25,@Sdcrushbasebal1,"Supporting #breastcancerawareness our @sdcrushbaseball 15U 
-
-
-
-
Next up. Lets go Crush. #16kyler⚾️ #sandiegocrushbaseball @ Yuma, Arizona https://t.co/dGlF7VWOEp",22:10:00,6
405,2020-10-25,@hmolinas82,"RT @mopcparaguay: Colaboradoras de la #RutaBioceánica fueron capacitadas en el marco del #OctubreRosa.

El Consorcio @Bioceanicopy capacitó a 33 colaboradoras en las ciudades de  Loma Plata (#Boquerón) y Carmelo Peralta (#AltoParaguay), como parte de esta campaña de prevención del cáncer de mamas. https://t.co/7lYM1tTIeA",22:11:00,6
406,2020-10-25,@byn_02,"BEE AWARE &amp; Share Sweepstakes! Enter daily @farmstarliving from Oct 19-29, 2020 to #WIN $200 + amazing prizes from @periandsons! #BEEAWARE #BreastCancerAwareness  https://t.co/BMaHkEPKAX",22:11:00,6
407,2020-10-25,@AIPCMumbaiWest,"RT @ShashiTharoor: To enhance #BreastCancerAwareness, the most common cancer affecting women (52 out of 1 lakh women each year), I'm pleased to support the initiative of Thiruvananthapuram-based oncologist Dr BobenThomas #pinkmaskchallenge &amp;BreastCancerFactCheck (BCFC). See https://t.co/YHe2Y38KdJ https://t.co/YCdJEJb74q",22:11:00,6
408,2020-10-25,@AdrianElFNP,Last call! Applications for scholarship due November 1st! Visit https://t.co/qcJG8mYSya #Scholarship #NorthernCali #BreastCancerAWareness #Virtualnova @SalinasPD @HartnellCollege @GavilanCollege @CSUMB @Fresno_State @MontereyHerald @UCSFNurse @NDSolutions @Chiquis626 @newsdamian https://t.co/0ldqGOoPN5,22:11:00,6
409,2020-10-25,@NAHNGreaterSJ,RT @AdrianElFNP: Last call! Applications for scholarship due November 1st! Visit https://t.co/qcJG8mYSya #Scholarship #NorthernCali #BreastCancerAWareness #Virtualnova @SalinasPD @HartnellCollege @GavilanCollege @CSUMB @Fresno_State @MontereyHerald @UCSFNurse @NDSolutions @Chiquis626 @newsdamian https://t.co/0ldqGOoPN5,22:12:00,6
410,2020-10-25,@Courtne17553157,"RT @MrsGapp: This is for feeling 𝐜𝐨𝐧𝐟𝐢𝐝𝐞𝐧𝐭 of who I am, who I am 𝘧𝘪𝘨𝘩𝘵𝘪𝘯𝘨 to be, and who I am fighting 𝐟𝐨𝐫. ⁣💪🏻👊🏻💕💁🏼‍♀️👩🏻‍🦲

#iamstrong #confident #selflove #cancerwarrior #BreastCancerFighter #cancer #BaldIsBeautiful #breastcancerwarrior #BreastCancerAwareness #Danceparty https://t.co/0W7Z9Nu9Rm",22:13:00,6
411,2020-10-25,@Zurita100,"RT @STGedomex: Si tienes entre 40 y 69 años #ÉchaleUnaManoATuSalud y recuerda realizarte una autoexploración periódicamente. La detección temprana para el cáncer de mama sigue siendo la acción más importante en la lucha contra esta enfermedad.
#OctubreRosa
@SaludEdomex https://t.co/XbsoVEYLyh",22:17:00,6
412,2020-10-25,@ties_tn,"#October is Breast Cancer Awareness Month and the CEO and President of @ties_tn encourage you to go pink! The team uplifts awareness, research, screening, finding a cure and hope!! Go pink! 📣

#TNBowTies #kidpreneur #breastcancerawareness https://t.co/00oAsrmRTZ",22:19:00,6
413,2020-10-25,@CoreDiagnostics,"Be Breast Aware: ABCs of Breast Cancer by Dr. Mansi Chowhan | #Live webinar hosted by CORE Diagnostics  
https://t.co/ln5jPKFpGt 

#CORE #Diagnostics #trusted #innovative #Cancer #Breastcancer #BreastCancerAwareness #detection #Selfexamination #awareness #cancercare #cancertest",22:19:00,6
414,2020-10-25,@karla020492,"RT @MUJER_Mov: ¿Sabes cómo realizar la autoexploración? Aprende y comparte la información para que más mujeres sepan cómo cuidarse.

@KarenQuirogaA
Directora Nacional de MUJER 
 #CáncerDeMama #OctubreRosa https://t.co/N66YEAcuE0",22:20:00,6
415,2020-10-25,@VirginiaVargas0,RT @alfredodelmazo: La prevención es la mejor opción. #OctubreRosa https://t.co/qzeEa7k5Dh,22:20:00,6
416,2020-10-25,@UrbanTVUganda,"#UrbanToday: Breast Cancer Month

We are talking to experts about #BreastCancerAwareness. Breast Cancer is the second most common cancer and we assess it's impact on Ugandans. 

Stream live 📲👉🏿https://t.co/hMEUS3rGST https://t.co/CNRayjcRX6",22:20:00,6
417,2020-10-25,@iselyirizar,"RT @angelibarrap: Plebes ayúdennos con un RT para llegar a esas guerreras y darles un regalo el @alfrekjv y un servidor 📸
Si saben de alguien envíen sus datos y la contactamos 🙌🏻
#OctubreRosa #CancerDeMama #Culiacán https://t.co/JQ0ayq0aoR",22:22:00,6
418,2020-10-25,@FowzaAlShammari,RT @Rehammz: شكراً لصاحبة السمو الملكي الأميرة / هيفاء الفيصل و لجمعية زهرة على الدعوة الكريمة ✨  #سرطان_الثدي #BreastCancerAwareness https://t.co/QZkc5JQ0uG,22:24:00,6
419,2020-10-25,@castillo_anda,"RT @JMCarrerasGob: La prevención y el diagnóstico oportuno son esenciales para salvar vidas. 
Nuestro reconocimiento y solidaridad a quienes luchan con gran fortaleza y valentía contra esta enfermedad. 
#DíaMundialDelCáncerDeMama https://t.co/BvmNa32OGW",22:24:00,6
420,2020-10-25,@BerthaLopez_62,"RT @SeducEdoMex: La acción más importante contra la lucha del cáncer de mama, es la detección temprana.
#ÉchaleUnaManoATuSalud
#OctubreRosa
#PrevenirEsSalud
@Edomex 
@SaludEdomex https://t.co/WQILm6APw6",22:30:00,6
421,2020-10-25,@BerthaLopez_62,"RT @SaludEdomex: #OctubreRosa, mes de sensibilización sobre el cáncer de mama. #ÉchaleUnaManoATuSalud. Un diagnóstico temprano y oportuno incrementa las probabilidades de curación. #PrevenirEsSalud https://t.co/VA30evGYLF",22:31:00,6
422,2020-10-25,@TomasGu36648893,"RT @JMCarrerasGob: La prevención y el diagnóstico oportuno son esenciales para salvar vidas. 
Nuestro reconocimiento y solidaridad a quienes luchan con gran fortaleza y valentía contra esta enfermedad. 
#DíaMundialDelCáncerDeMama https://t.co/BvmNa32OGW",22:31:00,6
423,2020-10-25,@VanathiVg,"RT @ShashiTharoor: To enhance #BreastCancerAwareness, the most common cancer affecting women (52 out of 1 lakh women each year), I'm pleased to support the initiative of Thiruvananthapuram-based oncologist Dr BobenThomas #pinkmaskchallenge &amp;BreastCancerFactCheck (BCFC). See https://t.co/YHe2Y38KdJ https://t.co/YCdJEJb74q",22:32:00,6
424,2020-10-25,@temetica01,RT @VPITV: Siempre estaremos a favor de la vida. La detección del cáncer de mama está en tus manos #OctubreRosa https://t.co/qvfXWJtd2M,22:34:00,6
425,2020-10-25,@JoseMariaTovar7,"RT @JMCarrerasGob: La prevención y el diagnóstico oportuno son esenciales para salvar vidas. 
Nuestro reconocimiento y solidaridad a quienes luchan con gran fortaleza y valentía contra esta enfermedad. 
#DíaMundialDelCáncerDeMama https://t.co/BvmNa32OGW",22:35:00,6
426,2020-10-25,@temetica01,RT @VPITV: Siempre estaremos a favor de la vida. La detección del cáncer de mama está en tus manos #OctubreRosa https://t.co/fwf8EzFZU1,22:37:00,6
427,2020-10-25,@cherian_thomas1,"RT @ShashiTharoor: To enhance #BreastCancerAwareness, the most common cancer affecting women (52 out of 1 lakh women each year), I'm pleased to support the initiative of Thiruvananthapuram-based oncologist Dr BobenThomas #pinkmaskchallenge &amp;BreastCancerFactCheck (BCFC). See https://t.co/YHe2Y38KdJ https://t.co/YCdJEJb74q",22:37:00,6
428,2020-10-25,@LynnUg3,"RT @UrbanTVUganda: #UrbanToday: Breast Cancer Month

We are talking to experts about #BreastCancerAwareness. Breast Cancer is the second most common cancer and we assess it's impact on Ugandans. 

Stream live 📲👉🏿https://t.co/hMEUS3rGST https://t.co/CNRayjcRX6",22:38:00,6
429,2020-10-25,@PharmacyGidd,"Symptoms of breast cancer can include—

•Any change in the size or the shape of the breast.
•Pain in any area of the breast.
•Nipple discharge other than breast milk (including blood).
•A new lump in the breast or underarm.
#breastcancerawareness #kenyanpharmacies https://t.co/KuAPtpxABA",23:08:00,6
430,2020-10-25,@CecytemValle1,"#OctubreRosa, mes de sensibilización sobre el cáncer de mama. #ÉchaleUnaManoATuSalud. Un diagnóstico temprano incrementa las probabilidades de curación. Infórmate en: https://t.co/d35AMAUaoK
 o llama al 722 212 64 26, 55 58 78 64 02 o al 55 82 84 12 61.
@Edomex 
@SaludEdomex https://t.co/OxpmHftNbM",23:09:00,6
431,2020-10-25,@UmeshPadala,"RT @ShashiTharoor: To enhance #BreastCancerAwareness, the most common cancer affecting women (52 out of 1 lakh women each year), I'm pleased to support the initiative of Thiruvananthapuram-based oncologist Dr BobenThomas #pinkmaskchallenge &amp;BreastCancerFactCheck (BCFC). See https://t.co/YHe2Y38KdJ https://t.co/YCdJEJb74q",23:10:00,6
432,2020-10-25,@MAYRYM_MEZA,"RT @webcamsdemexico: Palacio de Gobierno de #Zacatecas, iluminado de rosa por el Mes de Sensibilización sobre el #CáncerDeMama.

Webcam #EnVivo las 24 horas 👇
https://t.co/0WMx8DlFJR
desde Plaza de Armas.
Vía: @ZacatecasSectur.

#OctubreRosa #OctubreMesDeLaLuchaContraElCáncerDeMama https://t.co/WmdAx8E6wR",23:10:00,6
433,2020-10-25,@GabrielSanMx,"RT @webcamsdemexico: Palacio de Gobierno de #Zacatecas, iluminado de rosa por el Mes de Sensibilización sobre el #CáncerDeMama.

Webcam #EnVivo las 24 horas 👇
https://t.co/0WMx8DlFJR
desde Plaza de Armas.
Vía: @ZacatecasSectur.

#OctubreRosa #OctubreMesDeLaLuchaContraElCáncerDeMama https://t.co/WmdAx8E6wR",23:11:00,6
434,2020-10-25,@LagunasPati,"RT @Edomex: #OctubreRosa, mes de la sensibilización sobre el cáncer de mama. Para más información, consulta en: https://t.co/pEbwpGDLmX https://t.co/BHYOHfyUGy",23:16:00,6
435,2020-10-25,@greengo5601,"RT @emcs_tecdemty: ¿Sabías que el cáncer de mama ocupa el primer lugar como causa de muerte en las mujeres mexicanas? 
Una detección temprana puede vencer esta enfermedad.
#DetectaATiempo y gánale al cáncer de mama.
#TecSalud #OctubreRosa 🎀 https://t.co/UwlRbv1VHz",23:17:00,6
436,2020-10-25,@josearm93324719,"RT @SaludEdomex: #OctubreRosa, mes de sensibilización sobre el cáncer de mama. #ÉchaleUnaManoATuSalud. Un diagnóstico temprano y oportuno incrementa las probabilidades de curación. #PrevenirEsSalud https://t.co/VA30evGYLF",23:19:00,6
437,2020-10-25,@MnicaJi72239389,"RT @sntsa_37: ¡¡ No hay mejor medicina que la prevención !! 
#CuidarDeMiParaCuidarDeOtros 
#OctubreRosa https://t.co/Tvm1PcuY8M",23:21:00,6
438,2020-10-25,@cancerdemama_mx,Recuerden la meditación de lunes por la mañana con @MineQuijano  #DiaMundialdelCancerdeMama #alcancerdefrente #CancerDeMama  #cancerdemama_mx #Meditacion #meditateforjoyfullife #meditatetostaypositive  https://t.co/hiYWIQ7C0G https://t.co/00OJSy7Fhw,23:23:00,6
439,2020-10-25,@bankofmaldives,"Together with @CancerSocietyMV last year, we gave a surprise to a few remarkable people whose loved ones were battling breast cancer. 💗

Register now to join the Pink Ribbon Run 2020 from wherever you are to support #BreastCancerAwareness! 

https://t.co/4huP4HU8gl https://t.co/fJ6SRY669u",23:23:00,6
440,2020-10-25,@cancerdemama_mx,RT @cancerdemama_mx: Recuerden la meditación de lunes por la mañana con @MineQuijano  #DiaMundialdelCancerdeMama #alcancerdefrente #CancerDeMama  #cancerdemama_mx #Meditacion #meditateforjoyfullife #meditatetostaypositive  https://t.co/hiYWIQ7C0G https://t.co/00OJSy7Fhw,23:23:00,6
441,2020-10-25,@karenfigueroacj,"RT @DelToroIsmael: Esta noche los monumentos más emblemáticos de La Ciudad se iluminan de rosa en el marco del Día Mundial de la Lucha contra el Cáncer de Mama.
 
En este #OctubreRosa, mes de la sensibilización, refrendo el llamado a generar conciencia en torno a la importancia de nuestra salud. https://t.co/AwhdWVU2uH",23:24:00,6
442,2020-10-25,@surendrayinc,"RT @ShashiTharoor: To enhance #BreastCancerAwareness, the most common cancer affecting women (52 out of 1 lakh women each year), I'm pleased to support the initiative of Thiruvananthapuram-based oncologist Dr BobenThomas #pinkmaskchallenge &amp;BreastCancerFactCheck (BCFC). See https://t.co/YHe2Y38KdJ https://t.co/YCdJEJb74q",23:25:00,6
443,2020-10-25,@GEMS_ME,"#GEMSEducation schools have been participating in exciting and safe activities to support #BreastCancerAwareness month to raise donations for @aljalilauae 🌸From #bakeoff challenges to creative artworks, we are proud of our students, teachers and families for their contribution💖 https://t.co/QSrLQuNveY",23:25:00,6
444,2020-10-25,@cdm_SanAndresCh,"RT @diputadospan: En este #OctubreRosa 💗 sumémonos todos los días a la prevencion del cáncer del mama. ¡La autoexploración es fundamental! 

Desde la @Mx_Diputados seguiremos legislando para brindar más recursos para la atención de esta enfermedad: @veronicasobrado 

https://t.co/eksJf7oMZO",23:26:00,6
445,2020-10-25,@karenfigueroacj,"RT @DelToroIsmael: En el Día Mundial de la Lucha contra el Cáncer de Mama, te invito a que mantengas como una prioridad la revisión médica. Una detección oportuna puede salvar tu vida.

#OctubreRosa, mes de la sensibilización. Cuida tu salud. https://t.co/yNkVYDJHEo",23:27:00,6
446,2020-10-25,@karenfigueroacj,"RT @DelToroIsmael: #EnVivo | En el Día Mundial de la Lucha contra el Cáncer de Mama refrendamos nuestro apoyo para combatir esta enfermedad. En #OctubreRosa, mes de la sensibilización sobre este tema, les invito a disipar todas sus dudas con nuestros expertos: https://t.co/T2SvsgFxdr",23:27:00,6
447,2020-10-25,@SeguraNadya,"RT @SaludEdomex: #OctubreRosa, mes de sensibilización sobre el cáncer de mama. #ÉchaleUnaManoATuSalud. Un diagnóstico temprano y oportuno incrementa las probabilidades de curación. #PrevenirEsSalud https://t.co/VA30evGYLF",23:27:00,6
448,2020-10-25,@ahmerd189,"RT @surgeon_trainee: She presented last year with early breast cancer. Booked for a biopsy but she never came back. When she finally came it was too late. Bilateral breast cancer with lymphadenopathy and lymphedema. 
Its only treatable at early stage. Dont wait till its late.
#BreastCancerAwareness",23:28:00,6
449,2020-10-25,@JuadalupePlata,"RT @SeducEdoMex: Un diagnóstico temprano y oportuno incrementa las probabilidades de curación.
#ÉchaleUnaManoATuSalud
#OctubreRosa
#PrevenirEsSalud
@Edomex 
@SaludEdomex https://t.co/EdUiMo79Gu",23:28:00,6
450,2020-10-25,@alvinfsr,"RT @MauroGuerraNL: Las mujeres de #NuevoLeón no están solas, estamos con ellas en la lucha contra el cáncer de mama. 

Quiero agradecer a @XtiXmiXnosotras por permitirnos apoyarlas en este largo camino y agradezco a la Diputada Federal, @AnniaGomezNL por invitarme a esta gran causa.

#OctubreRosa https://t.co/FueqffbI7n",23:28:00,6
451,2020-10-25,@SmithhBrittney,"RT @QualifiedHighly: we saving titties around here!! 💖 #breastcancerawareness #breastcancerawarenessmonth 

I DO THIS FOR MY MAMA🎀
•
•
💄: @ulyylooks
📸: @humble_tgod https://t.co/IboHYxfq1O",23:29:00,6
452,2020-10-25,@EMS_Kenya,"RT @EMS_Kenya: There is no sure way to prevent breast cancer, but there are things you can do that might lower your risk. 

#BreastCancerAwareness #BreastCancerMonth #PinkOctober https://t.co/JDNDEVPkQT",23:32:00,6
453,2020-10-25,@ahmediffan,"RT @bankofmaldives: Together with @CancerSocietyMV last year, we gave a surprise to a few remarkable people whose loved ones were battling breast cancer. 💗

Register now to join the Pink Ribbon Run 2020 from wherever you are to support #BreastCancerAwareness! 

https://t.co/4huP4HU8gl https://t.co/fJ6SRY669u",23:32:00,6
454,2020-10-25,@RolandChris,"RT @BossFX_US: Share the 💗 this October. In honor of #BreastCancerAwareness Month, show someone  impacted by breast cancer that you are thinking of them by sharing this image with them. For anyone who is battling breast cancer—we are with you, we support you, you never fight alone. 🎀 https://t.co/QE8Hmlnn8u",23:32:00,6
455,2020-10-25,@GonzaloVegaMX,"RT @SeducEdoMex: La acción más importante contra la lucha del cáncer de mama, es la detección temprana.
#ÉchaleUnaManoATuSalud
#OctubreRosa
#PrevenirEsSalud
@Edomex 
@SaludEdomex https://t.co/WQILm6APw6",23:34:00,6
456,2020-10-25,@Whoami_business,#breastcancerawareness https://t.co/k8gEAgE7wE,23:38:00,6
457,2020-10-25,@stainlanda4,"RT @StandardBankZA: You do all the small yet beautiful things with the greatest of devotion for your loved ones. In commemoration of #BreastCancerAwareness month, take the time to do the small things for yourself and get checked. #ItCanBe https://t.co/Rc0g67MltM",23:39:00,6
458,2020-10-25,@JuadalupePlata,"RT @SeducEdoMex: La acción más importante contra la lucha del cáncer de mama, es la detección temprana.
#ÉchaleUnaManoATuSalud
#OctubreRosa
#PrevenirEsSalud
@Edomex 
@SaludEdomex https://t.co/WQILm6APw6",23:39:00,6
459,2020-10-26,@ABCGlobalAll,"RT @MBCC_MHBT: Although breast cancer is much more common in women. Men can have it too. It occurs most often in men in their 60s and 70s. Lumps in the breasts are generally not cancer. However, most men with breast cancer have lumps. #malebreastcancer #BreastCancerAwareness #bcsm https://t.co/fxgjwT3q5X",01:54:00,0
460,2020-10-26,@UctCri,"RT @CANSA: Entries close today on the 26th of October!
The Virtual @AvonSouthAfrica @iThembaCrusade takes place Saturday, 31 October 2020.

Enter NOW at 
https://t.co/WMmLGb7sPl

#breastcancerawareness  #WomensHealth #CANSAscreening https://t.co/P04tf8watD",01:54:00,0
461,2020-10-26,@scastillotor,RT @GlamourMex: #DíaMundialdelCancerdeMama ¿Sabías que el cáncer de mama es una de las primeras causas de muerte entre las mujeres latinoamericanas? ¡Te decimos por qué la autoexploración te puede salvar la vida! https://t.co/TGkiPiXnTg https://t.co/ndbkjJO4RY,01:55:00,0
462,2020-10-26,@scastillotor,RT @GlamourMex: ¿Cáncer metastásico? Hoy es el #DíaMundialdelCáncerdeMama y te decimos de qué va la etapa avanzada de esta enfermedad https://t.co/gwFlujF5sl https://t.co/7E1BTIuPZo,01:55:00,0
463,2020-10-26,@ReSet_Everyday,"“Ask your doctor to perform a breast exam at your yearly check-up or determine if you are eligible for further diagnostic measures such as mammogram, ultrasound or MRI,” she added.

#BreastCancerAwarenessMonth #BreastCancerAwareness #breastcancer #MaleBreastCancer https://t.co/GPYKjnsW4S",01:57:00,0
464,2020-10-26,@ReSet_Everyday,"Early detection can save lives, so it is important that men prioritize learning how to perform routine self-breast examinations. #breastcancerawareness #BreastCancerAwarenessMonth
#BCAM #malebreastcancer 

@MBCC_MHBT https://t.co/Ym890OLJdm",01:58:00,0
465,2020-10-26,@RudoDesigns,"Update: I did it! What an awesome day! Remember to go get checked

#BreatCancerAwarnessMonth #BreastCancerAwareness #triathlon https://t.co/pBCJ4Wpl3i https://t.co/mJxlogrp7b",01:59:00,0
466,2020-10-26,@laran3313,"RT @Tinu: **New Section - Cancer-related  hashtags

#Angiosarcoma
#BasalCellCarcinoma
#BCSM
#BloodCancer
#BowelCancer
#BrainCancer
#BreastCancer
#BreastCancerAwareness
#BreastCancerSurvivors
#BreastReconstruction
#BRCA
#BRCA1
#BRCA2
#CancerChat (no longer a chat)
#CancerdeProstata",02:02:00,0
467,2020-10-26,@missslawler,RT @MrsBolandstv: Wear it Pink day @StVincentsL12 @davidstvin  @MissHollymealey #BreastCancerAwareness #BreastCancerAwarenessMonth2020 #WearItPink https://t.co/XsyPTE9pK5,02:02:00,0
468,2020-10-26,@triptoes,"RT @ReSet_Everyday: Because of the messaging around breast cancer, many mistake it to be a disease that can only affect women. However, nearly 1% of the breast cancer cases in the U.S. occur in men.

#BreastCancerAwarenessMonth #BreastCancerAwareness #BreastCancer #MaleBreastCancer https://t.co/Nmi1jZfLKr",02:06:00,0
469,2020-10-26,@AakankshaT,"RT @ReSet_Everyday: Because of the messaging around breast cancer, many mistake it to be a disease that can only affect women. However, nearly 1% of the breast cancer cases in the U.S. occur in men.

#BreastCancerAwarenessMonth #BreastCancerAwareness #BreastCancer #MaleBreastCancer https://t.co/Nmi1jZfLKr",02:06:00,0
470,2020-10-26,@shoyab10,"RT @ShashiTharoor: To enhance #BreastCancerAwareness, the most common cancer affecting women (52 out of 1 lakh women each year), I'm pleased to support the initiative of Thiruvananthapuram-based oncologist Dr BobenThomas #pinkmaskchallenge &amp;BreastCancerFactCheck (BCFC). See https://t.co/YHe2Y38KdJ https://t.co/YCdJEJb74q",02:07:00,0
471,2020-10-26,@rwiita2,"RT @afgf_ug: A day spent with friends is a day well spent.

#afewgoodfriends
#breastcancerawareness
#togetheragainstcancer
#testwithafriend
#UgHiphop
#Musicforacause
@theroyalagee @Akongowero https://t.co/6CvxKahCbw",02:09:00,0
472,2020-10-26,@RuchiLOL,"RT @ReSet_Everyday: Because of the messaging around breast cancer, many mistake it to be a disease that can only affect women. However, nearly 1% of the breast cancer cases in the U.S. occur in men.

#BreastCancerAwarenessMonth #BreastCancerAwareness #BreastCancer #MaleBreastCancer https://t.co/Nmi1jZfLKr",02:15:00,0
473,2020-10-26,@creativezonedxb,"It’s that time again where we encourage you to put yourself first! This October, get yourself checked by booking a mammogram and out your health first.

#Pinktober #BreastCancer #BreastCancerAwareness #ThinkPink #InItTogether #CreativeZone https://t.co/0E5k9SLDmp",02:17:00,0
474,2020-10-26,@realdebfarmer,"RT @vanessawbyers: All hail the Miami Northwestern Senior High School Golden Girls! This is everything!🌍👑🔥

#TheEleventhHour #MNWGgirls #SupaBlackGirl #BrownBeautyFromDaHood #Vote #BreastCancerAwareness #BlackLivesMatter #AllBlackLivesMatter #EndPoliceBrutality https://t.co/e7Upof4SKg",02:20:00,0
475,2020-10-26,@GroupWiggett,"At Wiggett Group, as well as doing all we can to raise money for Breast cancer year round, we shall be changing our trademark Red and asking our staff to wear pink on Wednesday. #breastcancerawareness #breastcancerawarenessmonth #onwednesdayswewearpink #breastcancer",02:24:00,0
476,2020-10-26,@BurhanCovers,#BreastCancerAwareness https://t.co/OIBXooSE4s,02:26:00,0
477,2020-10-26,@aquarius1049,"RT @vanessawbyers: All hail the Miami Northwestern Senior High School Golden Girls! This is everything!🌍👑🔥

#TheEleventhHour #MNWGgirls #SupaBlackGirl #BrownBeautyFromDaHood #Vote #BreastCancerAwareness #BlackLivesMatter #AllBlackLivesMatter #EndPoliceBrutality https://t.co/e7Upof4SKg",02:28:00,0
478,2020-10-26,@alaaismail83,“You never know how strong you are until being strong is the only choice you have.” Cayla Mills #سرطان_الثدي #تصويري #BreastCancerAwarenessMonth #BreastCancerAwareness #OctoberSurprise https://t.co/RX4dQeakxO,02:28:00,0
479,2020-10-26,@DrNareshJohri1,"RT @ShashiTharoor: To enhance #BreastCancerAwareness, the most common cancer affecting women (52 out of 1 lakh women each year), I'm pleased to support the initiative of Thiruvananthapuram-based oncologist Dr BobenThomas #pinkmaskchallenge &amp;BreastCancerFactCheck (BCFC). See https://t.co/YHe2Y38KdJ https://t.co/YCdJEJb74q",02:28:00,0
480,2020-10-26,@EstaLetitia,"RT @afgf_ug: A day spent with friends is a day well spent.

#afewgoodfriends
#breastcancerawareness
#togetheragainstcancer
#testwithafriend
#UgHiphop
#Musicforacause
@theroyalagee @Akongowero https://t.co/6CvxKahCbw",02:29:00,0
481,2020-10-26,@Areeb8199,"RT @SYNCHPakistan: #BreastCancerAwareness is a movement that aims to increase awareness and reduce the stigma linked to the symptoms and treatment of breast cancer.

Don't forget to join us it'll go live on our facebook page tomorrow at 6pm.

#BreastCancerAwarenessMonth2020
#pinktober https://t.co/rqQPYpQs0e",02:30:00,0
482,2020-10-26,@benbentiago,"RT @vanessawbyers: All hail the Miami Northwestern Senior High School Golden Girls! This is everything!🌍👑🔥

#TheEleventhHour #MNWGgirls #SupaBlackGirl #BrownBeautyFromDaHood #Vote #BreastCancerAwareness #BlackLivesMatter #AllBlackLivesMatter #EndPoliceBrutality https://t.co/e7Upof4SKg",02:32:00,0
483,2020-10-26,@ManuelGR_10,"RT @TorrejoncilloAD: 😴🗣️ | Antes de finalizar el día queremos resaltar esta imagen donde el equipo apoya el ROSA una vez más.

📲 #DiaMundialdelCancerdeMama #ADTorrejoncillo #JuntosSomosMasFuertes https://t.co/6jR8EeDny6",02:32:00,0
484,2020-10-26,@djtrina,"It’s all about @minaliccione and the funny girls 💖 

Soundcheck before the @dubaicomedyfest show. Was wickedly fun and socially distanced 🤘🏼

#standup #standupcomedy #breastcancerawareness 
#girlpower #doitforthetatas #breastcancer #comedy #dj #djlif… https://t.co/ybhabSTe7W https://t.co/tMqlIUSHnz",02:35:00,0
485,2020-10-26,@djtrina,"This is our second pic together doing the same ‘pageant’ pose 🤣 

Definitely QUEENS in our own right 💪🏼

#standup #standupcomedy #breastcancerawareness 
#girlpower #doitforthetatas #breastcancer #comedy #dj #djlife #mydubai #dubaicomedyfestival #dubo… https://t.co/9t4VdiUl07 https://t.co/aJK14KnalI",02:35:00,0
486,2020-10-26,@lmbseries,"This greatly affects the prognosis and treatment options.

#BreastCancerAwareness
#LMBSeries
#PregnancyTales",02:35:00,0
487,2020-10-26,@Benefitworkout,"RT @vanessawbyers: All hail the Miami Northwestern Senior High School Golden Girls! This is everything!🌍👑🔥

#TheEleventhHour #MNWGgirls #SupaBlackGirl #BrownBeautyFromDaHood #Vote #BreastCancerAwareness #BlackLivesMatter #AllBlackLivesMatter #EndPoliceBrutality https://t.co/e7Upof4SKg",02:38:00,0
488,2020-10-26,@bansal_sonali,RT @TalksNari: Almost 1 million women in UK have missed vital breast screening due to COVID-19. This Month is a chance for all to take time and acknowledge those women whose lives have been affected by breast cancer. #breastcancer #BreastCancerAwarenessMonth #BreastCancerAwareness https://t.co/wYGh0q5ADm,03:03:00,0
489,2020-10-26,@SriRamya21,RT @TalksNari: Almost 1 million women in UK have missed vital breast screening due to COVID-19. This Month is a chance for all to take time and acknowledge those women whose lives have been affected by breast cancer. #breastcancer #BreastCancerAwarenessMonth #BreastCancerAwareness https://t.co/wYGh0q5ADm,03:04:00,0
490,2020-10-26,@usmccarterswife,"Breast Cancer Awareness Jar of Notes  ❤️ #breastcancerawareness 
https://t.co/ABULg6xyA6",03:05:00,0
491,2020-10-26,@michellesanzc,🌸🌸🌸 #OctubreRosa 🎀 https://t.co/RRF1r5Sc92,03:05:00,0
492,2020-10-26,@1800regalos,"Donar Carro para Breast Cancer
https://t.co/rSX0OSBIUQ

#Donar #Carro para #Mamas y #Familias 
prevenir #Cancer de #Mama
#Donante #Autos #Carros #Vehiculos
 #Mama #Bebe #Madres

#DonateCar #BreastCancer 
#Donate #Car #Auto #SUV #Vehicle 
#Mom 4 #Moms  #BreastCancerAwareness https://t.co/DfoszrK5lq",03:05:00,0
493,2020-10-26,@mtkisco,Donar #Carro para #BreastCancerAwareness #Cancer https://t.co/l6o2MclvNG,03:06:00,0
494,2020-10-26,@kofypalo,"RT @AccessBankGhana: It only takes a few minutes so, get your breasts screened as often as possible because, early detection saves lives. #BreastCancerAwareness #PinkOctober #AccessBankGhana https://t.co/GJC4Rq8i3H",03:06:00,0
495,2020-10-26,@pakstockexgltd,"One in every nine women in Pakistan has a lifetime risk of breast cancer. PSX hereby raises awareness about this disease for “prevention is better than cure”. 

#BreastCancerAwareness #Pinktober #PSX",03:07:00,0
496,2020-10-26,@CloudsWandering,"Let's Bust some Myths regarding Breast Cancer, Part 2!👩🏻‍⚕️❤
Part 1 have been already uploaded, have you guys seen that? ❤
#thewanderingclouds #BreastCancerAwarenessMonth2020 #breastcancerawareness #womenhealth #myth #bustmyths #breastcancermyths #mythsaboutbreastcancer https://t.co/O0QVpvwEVy",03:09:00,0
